Transaction_id,Member_number,Date,itemDescription
20275,3908,10-07-2015,pot plants
20276,3579,24-05-2015,long life bakery product
20277,2226,06-01-2015,yogurt
20278,3701,27-04-2015,decalcifier
20279,4149,20-03-2015,pasta
20280,3011,22-06-2015,rolls/buns
20281,2324,18-08-2015,canned beer
20282,3778,03-12-2015,rolls/buns
20283,3837,12-05-2015,other vegetables
20284,3587,06-01-2015,sugar
20285,3885,15-10-2015,rolls/buns
20286,2271,17-01-2015,white bread
20287,4134,14-06-2015,specialty chocolate
20288,4936,15-03-2015,spread cheese
20289,4084,03-11-2015,semi-finished bread
20290,1054,21-10-2015,other vegetables
20291,2553,20-07-2015,organic products
20292,1513,12-11-2015,bottled beer
20293,1088,09-11-2015,hard cheese
20294,3724,11-12-2015,frozen potato products
20295,3054,17-02-2015,bottled beer
20296,2281,27-10-2015,instant coffee
20297,4353,12-06-2015,canned vegetables
20298,2131,27-08-2015,other vegetables
20299,2876,09-09-2015,other vegetables
20300,4395,25-02-2015,candy
20301,2438,20-02-2015,citrus fruit
20302,2690,17-10-2015,liquor
20303,4362,02-03-2015,sugar
20304,1777,21-04-2015,tropical fruit
20305,1659,10-03-2015,tropical fruit
20306,4244,31-10-2015,oil
20307,2165,27-04-2015,coffee
20308,4809,04-02-2015,whole milk
20309,3715,06-04-2015,rolls/buns
20310,1562,22-01-2015,beef
20311,2676,07-11-2015,bottled water
20312,3339,13-04-2015,margarine
20313,1565,12-12-2015,domestic eggs
20314,4835,28-10-2015,pip fruit
20315,3996,31-08-2015,other vegetables
20316,2499,18-02-2015,root vegetables
20317,1361,06-07-2015,liquor
20318,4418,13-01-2015,processed cheese
20319,4610,22-01-2015,dessert
20320,3160,06-05-2015,processed cheese
20321,2779,01-12-2015,rolls/buns
20322,4154,02-07-2015,soda
20323,2034,11-10-2015,butter milk
20324,2601,20-05-2015,other vegetables
20325,2511,16-03-2015,whole milk
20326,4246,01-12-2015,whole milk
20327,4231,11-01-2015,salty snack
20328,2100,19-09-2015,tropical fruit
20329,2380,01-06-2015,whole milk
20330,2324,14-05-2015,packaged fruit/vegetables
20331,1473,02-10-2015,mustard
20332,3824,12-02-2015,whole milk
20333,3289,26-12-2015,curd
20334,1220,29-12-2015,ice cream
20335,1923,30-04-2015,other vegetables
20336,3612,13-06-2015,brown bread
20337,2682,28-06-2015,bottled beer
20338,4560,03-07-2015,waffles
20339,4531,16-10-2015,onions
20340,1379,07-07-2015,herbs
20341,4826,17-01-2015,whole milk
20342,1763,03-12-2015,frozen vegetables
20343,1094,08-09-2015,whole milk
20344,1729,01-08-2015,whole milk
20345,4497,07-06-2015,onions
20346,1893,18-01-2015,root vegetables
20347,3478,02-04-2015,rolls/buns
20348,2295,28-12-2015,pip fruit
20349,1833,24-07-2015,dessert
20350,3307,03-03-2015,other vegetables
20351,3562,18-03-2015,salty snack
20352,3145,16-11-2015,cake bar
20353,3595,17-12-2015,whole milk
20354,4934,17-03-2015,other vegetables
20355,3386,03-02-2015,yogurt
20356,4125,21-03-2015,yogurt
20357,2570,19-03-2015,roll products 
20358,3613,05-10-2015,other vegetables
20359,3292,31-07-2015,dessert
20360,1409,02-07-2015,snack products
20361,3315,19-11-2015,candy
20362,3486,29-01-2015,yogurt
20363,1256,02-08-2015,coffee
20364,2523,04-07-2015,other vegetables
20365,1432,04-08-2015,grapes
20366,4819,01-10-2015,rolls/buns
20367,4455,30-06-2015,whole milk
20368,3467,27-11-2015,citrus fruit
20369,1991,22-10-2015,nuts/prunes
20370,4862,15-05-2015,soft cheese
20371,3225,25-02-2015,frozen vegetables
20372,3296,27-06-2015,other vegetables
20373,4179,21-03-2015,cat food
20374,4641,06-07-2015,pip fruit
20375,3411,19-06-2015,margarine
20376,1932,15-03-2015,UHT-milk
20377,1324,10-04-2015,whole milk
20378,4787,12-08-2015,whole milk
20379,1497,10-10-2015,margarine
20380,3666,12-04-2015,specialty chocolate
20381,4338,06-09-2015,onions
20382,4159,28-12-2015,tropical fruit
20383,4558,03-04-2015,dental care
20384,4680,27-08-2015,pip fruit
20385,4303,25-09-2015,semi-finished bread
20386,4595,07-08-2015,frozen meals
20387,2600,16-12-2015,other vegetables
20388,3830,07-04-2015,ice cream
20389,2073,14-05-2015,herbs
20390,1847,14-02-2015,semi-finished bread
20391,1223,30-11-2015,rum
20392,3297,08-02-2015,dessert
20393,2818,22-11-2015,whole milk
20394,2507,30-12-2015,coffee
20395,3358,19-03-2015,soda
20396,1930,18-04-2015,mayonnaise
20397,2764,28-12-2015,tropical fruit
20398,3025,16-06-2015,tea
20399,2201,03-05-2015,butter milk
20400,3982,25-07-2015,yogurt
20401,2117,28-03-2015,bottled water
20402,2706,12-02-2015,other vegetables
20403,4924,26-08-2015,specialty bar
20404,3851,10-05-2015,butter
20405,4036,26-05-2015,whole milk
20406,2202,28-09-2015,tidbits
20407,1574,12-02-2015,brown bread
20408,1417,13-07-2015,pot plants
20409,3204,08-05-2015,shopping bags
20410,3445,01-10-2015,cream cheese 
20411,3748,05-03-2015,spread cheese
20412,4061,09-05-2015,berries
20413,2855,09-09-2015,soda
20414,4548,28-07-2015,root vegetables
20415,3881,07-04-2015,canned beer
20416,3864,12-12-2015,specialty bar
20417,2766,19-08-2015,oil
20418,3953,13-05-2015,pip fruit
20419,4526,24-08-2015,rolls/buns
20420,1468,09-10-2015,other vegetables
20421,4982,01-08-2015,pastry
20422,3450,27-04-2015,meat
20423,1330,02-11-2015,soda
20424,4456,17-04-2015,other vegetables
20425,4606,30-03-2015,bottled beer
20426,3773,27-11-2015,soda
20427,4593,12-02-2015,other vegetables
20428,2244,28-01-2015,yogurt
20429,4296,26-08-2015,yogurt
20430,3296,02-03-2015,root vegetables
20431,1114,10-07-2015,UHT-milk
20432,3480,07-05-2015,misc. beverages
20433,3842,14-10-2015,white bread
20434,1715,21-05-2015,specialty chocolate
20435,4052,21-04-2015,whole milk
20436,2663,28-05-2015,berries
20437,1861,19-05-2015,other vegetables
20438,2181,23-06-2015,roll products 
20439,2319,10-05-2015,yogurt
20440,4277,06-12-2015,rolls/buns
20441,2193,07-01-2015,liquor (appetizer)
20442,3589,05-10-2015,tropical fruit
20443,3144,19-06-2015,pet care
20444,4044,26-08-2015,margarine
20445,4048,08-05-2015,rolls/buns
20446,2272,31-01-2015,waffles
20447,4637,14-05-2015,pastry
20448,3640,26-01-2015,white wine
20449,2599,22-11-2015,tropical fruit
20450,1363,14-10-2015,margarine
20451,3560,27-09-2015,bottled beer
20452,1228,23-02-2015,beverages
20453,3749,09-03-2015,napkins
20454,1358,29-12-2015,vinegar
20455,2586,26-10-2015,cling film/bags
20456,4626,24-12-2015,rolls/buns
20457,1857,10-09-2015,pip fruit
20458,2646,11-11-2015,root vegetables
20459,4242,09-12-2015,whole milk
20460,2344,14-02-2015,root vegetables
20461,1646,15-08-2015,sliced cheese
20462,3450,08-03-2015,pork
20463,4645,29-12-2015,soda
20464,3154,10-04-2015,root vegetables
20465,2037,19-04-2015,grapes
20466,2078,16-10-2015,pork
20467,2444,12-05-2015,yogurt
20468,2100,13-10-2015,citrus fruit
20469,4689,04-06-2015,UHT-milk
20470,4430,22-02-2015,hamburger meat
20471,1997,26-10-2015,pip fruit
20472,3414,05-02-2015,bottled beer
20473,2289,06-09-2015,ice cream
20474,3137,24-08-2015,other vegetables
20475,1696,01-03-2015,whole milk
20476,1332,03-04-2015,rolls/buns
20477,4748,24-03-2015,root vegetables
20478,4505,17-04-2015,dishes
20479,4336,27-04-2015,whipped/sour cream
20480,2800,17-03-2015,sauces
20481,4456,21-03-2015,dessert
20482,3537,12-07-2015,semi-finished bread
20483,1331,29-04-2015,whipped/sour cream
20484,1140,26-06-2015,other vegetables
20485,1976,14-10-2015,root vegetables
20486,3353,13-04-2015,yogurt
20487,2190,14-05-2015,rolls/buns
20488,3221,29-06-2015,soda
20489,4878,21-09-2015,packaged fruit/vegetables
20490,2291,20-09-2015,roll products 
20491,2542,08-03-2015,yogurt
20492,3770,13-01-2015,long life bakery product
20493,3892,20-07-2015,herbs
20494,2515,22-07-2015,shopping bags
20495,4687,13-01-2015,fruit/vegetable juice
20496,3743,06-05-2015,sliced cheese
20497,1031,15-10-2015,other vegetables
20498,4245,04-06-2015,yogurt
20499,1851,29-06-2015,whole milk
20500,1788,20-12-2015,berries
20501,3166,15-01-2015,waffles
20502,4108,27-09-2015,yogurt
20503,4078,25-04-2015,specialty chocolate
20504,1784,26-09-2015,curd
20505,4001,21-06-2015,soda
20506,3202,14-11-2015,butter
20507,1939,15-07-2015,whole milk
20508,2530,30-08-2015,other vegetables
20509,2893,12-12-2015,canned fish
20510,3666,16-02-2015,other vegetables
20511,1123,12-11-2015,soda
20512,1098,07-05-2015,napkins
20513,4319,21-05-2015,UHT-milk
20514,4761,01-03-2015,other vegetables
20515,3790,26-07-2015,domestic eggs
20516,4296,28-07-2015,chicken
20517,4450,30-07-2015,condensed milk
20518,2434,18-09-2015,coffee
20519,3779,10-11-2015,white bread
20520,1613,03-08-2015,canned vegetables
20521,3209,28-12-2015,newspapers
20522,4895,07-09-2015,domestic eggs
20523,1654,25-03-2015,shopping bags
20524,1126,29-04-2015,whole milk
20525,1254,19-04-2015,specialty bar
20526,3168,02-05-2015,flour
20527,1892,30-09-2015,citrus fruit
20528,1936,20-05-2015,dishes
20529,3132,30-07-2015,yogurt
20530,4316,11-01-2015,other vegetables
20531,4375,05-10-2015,domestic eggs
20532,3468,08-07-2015,vinegar
20533,2488,19-08-2015,onions
20534,1769,30-12-2015,whole milk
20535,4937,10-04-2015,coffee
20536,3389,17-08-2015,cream cheese 
20537,1439,13-08-2015,whole milk
20538,2542,24-11-2015,root vegetables
20539,2065,22-01-2015,other vegetables
20540,3830,10-07-2015,packaged fruit/vegetables
20541,3686,01-04-2015,pip fruit
20542,2774,28-10-2015,soda
20543,2204,16-07-2015,detergent
20544,4833,10-03-2015,pip fruit
20545,1477,08-02-2015,rolls/buns
20546,4697,11-09-2015,bottled water
20547,2435,29-09-2015,beef
20548,2164,19-03-2015,semi-finished bread
20549,3557,02-02-2015,bottled water
20550,4319,08-11-2015,fruit/vegetable juice
20551,3615,13-08-2015,spread cheese
20552,1902,21-10-2015,ice cream
20553,4390,20-01-2015,coffee
20554,1985,26-11-2015,whole milk
20555,1265,29-09-2015,tropical fruit
20556,2023,31-08-2015,bottled beer
20557,4288,25-09-2015,ham
20558,2261,29-06-2015,packaged fruit/vegetables
20559,3073,17-01-2015,nut snack
20560,2406,04-09-2015,whole milk
20561,3983,20-07-2015,butter milk
20562,1737,23-01-2015,liquor
20563,1304,30-04-2015,whipped/sour cream
20564,4227,20-08-2015,coffee
20565,3987,17-06-2015,pastry
20566,4127,12-11-2015,herbs
20567,1734,20-03-2015,rum
20568,2770,15-07-2015,coffee
20569,1454,13-01-2015,tropical fruit
20570,2256,21-08-2015,whipped/sour cream
20571,2625,18-11-2015,specialty bar
20572,4335,05-12-2015,whole milk
20573,3738,24-05-2015,waffles
20574,2394,19-08-2015,whole milk
20575,1927,15-05-2015,white wine
20576,3681,14-10-2015,soft cheese
20577,2435,30-08-2015,whole milk
20578,1728,15-08-2015,bottled water
20579,4708,14-04-2015,other vegetables
20580,1010,31-07-2015,candles
20581,3735,20-04-2015,seasonal products
20582,3331,19-05-2015,ice cream
20583,2383,05-10-2015,long life bakery product
20584,1160,20-11-2015,tropical fruit
20585,4890,22-04-2015,whole milk
20586,3513,29-05-2015,waffles
20587,2525,14-01-2015,soda
20588,3708,03-09-2015,other vegetables
20589,4746,06-06-2015,cake bar
20590,4784,11-09-2015,coffee
20591,2051,02-01-2015,domestic eggs
20592,4745,12-04-2015,rolls/buns
20593,4364,17-01-2015,dessert
20594,1493,23-02-2015,whole milk
20595,1330,18-05-2015,berries
20596,1777,10-07-2015,pastry
20597,2633,10-07-2015,rolls/buns
20598,1917,23-01-2015,yogurt
20599,4891,09-01-2015,butter
20600,3828,15-06-2015,canned fish
20601,2282,11-05-2015,margarine
20602,2743,10-08-2015,specialty cheese
20603,2704,18-11-2015,red/blush wine
20604,4170,11-07-2015,red/blush wine
20605,3867,07-09-2015,skin care
20606,2592,23-04-2015,fruit/vegetable juice
20607,1894,03-10-2015,soda
20608,2348,08-09-2015,frozen vegetables
20609,3747,24-02-2015,butter
20610,4220,21-08-2015,rolls/buns
20611,4504,04-09-2015,citrus fruit
20612,3175,23-11-2015,soda
20613,4240,28-06-2015,frozen dessert
20614,4608,25-11-2015,frozen vegetables
20615,3053,03-12-2015,brown bread
20616,4096,29-06-2015,butter milk
20617,2517,28-01-2015,yogurt
20618,1899,24-10-2015,liquor
20619,2934,11-05-2015,whipped/sour cream
20620,2508,27-12-2015,cleaner
20621,1527,14-05-2015,frozen vegetables
20622,1431,07-11-2015,bottled water
20623,4148,09-02-2015,butter milk
20624,3862,05-03-2015,yogurt
20625,3402,11-04-2015,mayonnaise
20626,3178,08-12-2015,whole milk
20627,2134,26-09-2015,liquor (appetizer)
20628,1038,23-04-2015,herbs
20629,4780,19-09-2015,condensed milk
20630,1251,26-11-2015,dessert
20631,4293,30-09-2015,misc. beverages
20632,3676,24-10-2015,canned beer
20633,2992,09-11-2015,pet care
20634,4124,22-05-2015,frozen vegetables
20635,4756,18-09-2015,frozen fish
20636,1422,04-10-2015,whole milk
20637,1229,20-03-2015,whipped/sour cream
20638,4733,19-01-2015,nuts/prunes
20639,2053,17-09-2015,cream cheese 
20640,4230,15-03-2015,root vegetables
20641,3968,12-11-2015,newspapers
20642,4935,02-04-2015,root vegetables
20643,2290,12-01-2015,hamburger meat
20644,2143,25-07-2015,tropical fruit
20645,3657,22-01-2015,soda
20646,4369,25-08-2015,whole milk
20647,2639,12-11-2015,citrus fruit
20648,2706,14-08-2015,whole milk
20649,2133,05-08-2015,whole milk
20650,3635,23-07-2015,chocolate
20651,2734,30-03-2015,shopping bags
20652,1080,14-05-2015,frozen vegetables
20653,4413,11-10-2015,spread cheese
20654,1729,28-08-2015,whole milk
20655,2167,18-10-2015,mayonnaise
20656,1391,19-03-2015,rolls/buns
20657,3347,05-06-2015,canned beer
20658,4091,28-12-2015,waffles
20659,4589,10-07-2015,frozen vegetables
20660,3590,27-02-2015,shopping bags
20661,4147,02-01-2015,newspapers
20662,4187,14-09-2015,sliced cheese
20663,2613,11-04-2015,yogurt
20664,4197,03-11-2015,pastry
20665,4553,13-06-2015,coffee
20666,3045,26-03-2015,coffee
20667,2079,19-07-2015,whole milk
20668,1108,30-07-2015,whole milk
20669,4306,26-04-2015,brown bread
20670,2761,02-03-2015,whipped/sour cream
20671,3931,08-03-2015,bottled beer
20672,4351,08-05-2015,red/blush wine
20673,2788,03-09-2015,onions
20674,3962,28-05-2015,yogurt
20675,3690,21-05-2015,pork
20676,4937,28-06-2015,other vegetables
20677,2544,20-01-2015,frozen potato products
20678,2439,31-10-2015,salty snack
20679,2952,11-08-2015,bottled beer
20680,1472,19-09-2015,bottled water
20681,3781,21-04-2015,frozen dessert
20682,1079,09-09-2015,onions
20683,4636,05-01-2015,sauces
20684,4644,25-08-2015,hygiene articles
20685,2226,17-02-2015,sliced cheese
20686,4477,15-02-2015,whole milk
20687,3132,29-08-2015,UHT-milk
20688,4295,24-03-2015,tropical fruit
20689,2918,11-12-2015,pip fruit
20690,3167,03-02-2015,whipped/sour cream
20691,1993,22-05-2015,curd
20692,4643,08-08-2015,dessert
20693,3999,06-02-2015,processed cheese
20694,2625,22-03-2015,shopping bags
20695,2398,08-01-2015,soda
20696,2945,19-07-2015,pastry
20697,3523,26-04-2015,salty snack
20698,1726,26-12-2015,pip fruit
20699,4540,24-02-2015,cleaner
20700,4479,10-02-2015,margarine
20701,1472,11-02-2015,yogurt
20702,1149,12-12-2015,frozen vegetables
20703,2504,02-08-2015,condensed milk
20704,4835,09-12-2015,root vegetables
20705,1832,17-11-2015,pastry
20706,1403,25-03-2015,semi-finished bread
20707,4856,18-01-2015,hygiene articles
20708,3369,22-02-2015,butter
20709,4364,24-12-2015,mayonnaise
20710,4686,12-11-2015,citrus fruit
20711,2876,22-03-2015,fruit/vegetable juice
20712,1449,26-01-2015,domestic eggs
20713,3499,04-05-2015,white wine
20714,3462,16-05-2015,cream cheese 
20715,1512,23-02-2015,salty snack
20716,1551,14-01-2015,frozen fish
20717,3993,18-02-2015,butter milk
20718,3494,25-03-2015,whole milk
20719,1819,25-06-2015,soda
20720,3581,06-09-2015,dishes
20721,3763,29-04-2015,coffee
20722,2807,03-07-2015,whole milk
20723,1133,26-03-2015,whole milk
20724,4923,19-04-2015,rolls/buns
20725,3912,06-01-2015,rolls/buns
20726,4312,19-10-2015,long life bakery product
20727,3141,13-08-2015,salty snack
20728,5000,10-02-2015,root vegetables
20729,3327,30-04-2015,brown bread
20730,1058,06-04-2015,bottled water
20731,4397,03-04-2015,yogurt
20732,3694,27-10-2015,citrus fruit
20733,3346,11-05-2015,ice cream
20734,1039,31-05-2015,rolls/buns
20735,1081,21-01-2015,whole milk
20736,3064,02-01-2015,other vegetables
20737,4794,27-10-2015,tropical fruit
20738,4933,02-01-2015,bottled water
20739,3312,13-10-2015,berries
20740,1303,29-05-2015,pastry
20741,4756,29-03-2015,whipped/sour cream
20742,3595,06-08-2015,other vegetables
20743,2747,02-02-2015,pickled vegetables
20744,4113,13-08-2015,rolls/buns
20745,2882,26-04-2015,chewing gum
20746,1980,15-10-2015,brown bread
20747,3534,11-11-2015,pastry
20748,4452,23-11-2015,other vegetables
20749,1883,26-05-2015,butter milk
20750,4160,12-08-2015,pip fruit
20751,3212,18-04-2015,whole milk
20752,2327,08-12-2015,butter
20753,1874,29-07-2015,yogurt
20754,4439,01-01-2015,tropical fruit
20755,4883,10-01-2015,newspapers
20756,1873,22-02-2015,red/blush wine
20757,4228,18-04-2015,cooking chocolate
20758,2868,04-12-2015,yogurt
20759,4102,23-09-2015,other vegetables
20760,1013,02-10-2015,domestic eggs
20761,1928,15-08-2015,bottled water
20762,2064,21-08-2015,ice cream
20763,3416,15-11-2015,other vegetables
20764,1536,05-01-2015,pastry
20765,1953,09-03-2015,pet care
20766,1327,04-07-2015,bottled beer
20767,3415,27-05-2015,curd
20768,2517,22-03-2015,yogurt
20769,4334,12-10-2015,other vegetables
20770,4515,15-06-2015,other vegetables
20771,1527,20-04-2015,napkins
20772,1726,02-11-2015,dessert
20773,4734,10-02-2015,yogurt
20774,2356,15-06-2015,pastry
20775,2244,29-03-2015,semi-finished bread
20776,4281,03-04-2015,whole milk
20777,2977,14-04-2015,popcorn
20778,2119,24-09-2015,soda
20779,3208,24-06-2015,root vegetables
20780,2663,18-05-2015,whipped/sour cream
20781,3344,01-04-2015,whole milk
20782,3592,14-12-2015,pip fruit
20783,2106,24-11-2015,yogurt
20784,3356,23-05-2015,domestic eggs
20785,3227,30-11-2015,pastry
20786,1505,27-07-2015,citrus fruit
20787,1035,24-04-2015,yogurt
20788,4312,14-12-2015,frozen fish
20789,1253,20-06-2015,baking powder
20790,2260,30-10-2015,mayonnaise
20791,3710,22-08-2015,spread cheese
20792,1846,29-11-2015,mustard
20793,3520,09-11-2015,other vegetables
20794,2816,19-06-2015,mustard
20795,1051,10-11-2015,red/blush wine
20796,1754,08-07-2015,coffee
20797,3593,31-08-2015,instant coffee
20798,1421,07-08-2015,hard cheese
20799,3104,04-06-2015,citrus fruit
20800,1283,30-05-2015,specialty bar
20801,1130,18-09-2015,dessert
20802,2816,01-10-2015,seasonal products
20803,4594,23-06-2015,butter milk
20804,4192,16-12-2015,UHT-milk
20805,3208,20-11-2015,cream cheese 
20806,1949,11-04-2015,napkins
20807,4268,25-04-2015,dessert
20808,2672,17-01-2015,pastry
20809,2372,03-09-2015,white bread
20810,4482,07-08-2015,hard cheese
